"DEPARTURES_SCHEDULED","DEPARTURES_PERFORMED","PAYLOAD","SEATS","PASSENGERS","FREIGHT","MAIL","DISTANCE","RAMP_TO_RAMP","AIR_TIME","UNIQUE_CARRIER_NAME","CARRIER","ORIGIN","DEST","AIRCRAFT_GROUP","AIRCRAFT_TYPE","AIRCRAFT_CONFIG","YEAR","QUARTER","MONTH","DISTANCE_GROUP","CLASS",
0.00,1.00,6500.00,0.00,0.00,0.00,0.00,384.00,126.00,120.00,"Frontier Flying Service","2F","BTI","FAI",4,"487",2,2017,2,4,1,"G",
0.00,2.00,13000.00,0.00,0.00,2137.00,780.00,113.00,78.00,66.00,"Frontier Flying Service","2F","BTI","SCC",4,"487",2,2017,2,4,1,"G",
0.00,1.00,6500.00,0.00,0.00,2137.00,780.00,384.00,126.00,114.00,"Frontier Flying Service","2F","FAI","BTI",4,"487",2,2017,2,4,1,"G",
0.00,2.00,13000.00,0.00,0.00,7454.00,1457.00,113.00,90.00,78.00,"Frontier Flying Service","2F","SCC","BTI",4,"487",2,2017,2,4,1,"G",
0.00,1.00,1500.00,5.00,1.00,0.00,0.00,50.00,32.00,28.00,"Bidzy Ta Hot Aana, Inc. d/b/a Tanana Air Service","4EQ","HCR","KGX",0,"035",1,2017,2,4,1,"L",
0.00,1.00,1500.00,5.00,1.00,0.00,0.00,141.00,69.00,65.00,"Bidzy Ta Hot Aana, Inc. d/b/a Tanana Air Service","4EQ","KGX","MCG",0,"035",1,2017,2,4,1,"L",
0.00,1.00,1500.00,5.00,0.00,0.00,0.00,110.00,48.00,44.00,"Bidzy Ta Hot Aana, Inc. d/b/a Tanana Air Service","4EQ","LVD","MCG",0,"035",1,2017,2,4,1,"L",
0.00,1.00,1500.00,5.00,1.00,0.00,0.00,143.00,59.00,55.00,"Bidzy Ta Hot Aana, Inc. d/b/a Tanana Air Service","4EQ","MCG","HCR",0,"035",1,2017,2,4,1,"L",
0.00,1.00,1500.00,5.00,0.00,300.00,0.00,110.00,56.00,52.00,"Bidzy Ta Hot Aana, Inc. d/b/a Tanana Air Service","4EQ","MCG","LVD",0,"035",1,2017,2,4,1,"L",
0.00,16.00,24000.00,80.00,1.00,1197.00,13064.00,40.00,390.00,326.00,"Bidzy Ta Hot Aana, Inc. d/b/a Tanana Air Service","4EQ","MCG","NIB",0,"035",1,2017,2,4,1,"F",
0.00,13.00,19500.00,65.00,17.00,0.00,0.00,40.00,319.00,267.00,"Bidzy Ta Hot Aana, Inc. d/b/a Tanana Air Service","4EQ","MCG","NIB",0,"035",1,2017,2,4,1,"L",
0.00,7.00,10500.00,35.00,0.00,200.00,4267.00,14.00,84.00,56.00,"Bidzy Ta Hot Aana, Inc. d/b/a Tanana Air Service","4EQ","MCG","TCT",0,"035",1,2017,2,4,1,"F",
0.00,12.00,18000.00,60.00,10.00,1000.00,0.00,14.00,183.00,135.00,"Bidzy Ta Hot Aana, Inc. d/b/a Tanana Air Service","4EQ","MCG","TCT",0,"035",1,2017,2,4,1,"L",
0.00,2.00,3000.00,10.00,2.00,88.00,1388.00,12.00,21.00,13.00,"Bidzy Ta Hot Aana, Inc. d/b/a Tanana Air Service","4EQ","MCG","TLJ",0,"035",1,2017,2,4,1,"F",
0.00,1.00,1500.00,5.00,0.00,0.00,0.00,12.00,10.00,6.00,"Bidzy Ta Hot Aana, Inc. d/b/a Tanana Air Service","4EQ","MCG","TLJ",0,"035",1,2017,2,4,1,"L",
0.00,13.00,19500.00,65.00,9.00,0.00,58.00,40.00,267.00,215.00,"Bidzy Ta Hot Aana, Inc. d/b/a Tanana Air Service","4EQ","NIB","MCG",0,"035",1,2017,2,4,1,"F",
0.00,15.00,22500.00,75.00,10.00,0.00,0.00,40.00,316.00,256.00,"Bidzy Ta Hot Aana, Inc. d/b/a Tanana Air Service","4EQ","NIB","MCG",0,"035",1,2017,2,4,1,"L",
0.00,4.00,6000.00,20.00,5.00,0.00,54.00,53.00,107.00,91.00,"Bidzy Ta Hot Aana, Inc. d/b/a Tanana Air Service","4EQ","NIB","TCT",0,"035",1,2017,2,4,1,"F",
0.00,9.00,13500.00,45.00,4.00,0.00,295.00,14.00,97.00,61.00,"Bidzy Ta Hot Aana, Inc. d/b/a Tanana Air Service","4EQ","TCT","MCG",0,"035",1,2017,2,4,1,"F",
0.00,11.00,16500.00,55.00,7.00,0.00,0.00,14.00,122.00,78.00,"Bidzy Ta Hot Aana, Inc. d/b/a Tanana Air Service","4EQ","TCT","MCG",0,"035",1,2017,2,4,1,"L",
0.00,1.00,1500.00,5.00,0.00,0.00,1.00,53.00,30.00,26.00,"Bidzy Ta Hot Aana, Inc. d/b/a Tanana Air Service","4EQ","TCT","NIB",0,"035",1,2017,2,4,1,"F",
0.00,2.00,3000.00,10.00,3.00,0.00,0.00,53.00,59.00,51.00,"Bidzy Ta Hot Aana, Inc. d/b/a Tanana Air Service","4EQ","TCT","NIB",0,"035",1,2017,2,4,1,"L",
0.00,2.00,3000.00,10.00,0.00,0.00,9.00,7.00,16.00,8.00,"Bidzy Ta Hot Aana, Inc. d/b/a Tanana Air Service","4EQ","TCT","TLJ",0,"035",1,2017,2,4,1,"F",
0.00,2.00,3000.00,10.00,0.00,0.00,3.00,12.00,19.00,11.00,"Bidzy Ta Hot Aana, Inc. d/b/a Tanana Air Service","4EQ","TLJ","MCG",0,"035",1,2017,2,4,1,"F",
0.00,1.00,1500.00,5.00,1.00,0.00,0.00,12.00,9.00,5.00,"Bidzy Ta Hot Aana, Inc. d/b/a Tanana Air Service","4EQ","TLJ","MCG",0,"035",1,2017,2,4,1,"L",
0.00,2.00,3000.00,10.00,0.00,88.00,1382.00,7.00,14.00,6.00,"Bidzy Ta Hot Aana, Inc. d/b/a Tanana Air Service","4EQ","TLJ","TCT",0,"035",1,2017,2,4,1,"F",
0.00,4.00,8977.00,36.00,4.00,0.00,0.00,91.00,136.00,108.00,"Warbelow","4W","A27","FAI",1,"194",1,2017,2,4,1,"L",
0.00,1.00,1581.00,9.00,6.00,0.00,0.00,249.00,78.00,66.00,"Warbelow","4W","AKP","BRW",1,"194",1,2017,2,4,1,"L",
0.00,8.00,20952.00,72.00,6.00,397.00,32.00,85.00,280.00,234.00,"Warbelow","4W","AKP","BTT",1,"194",1,2017,2,4,1,"F",
0.00,5.00,13263.00,45.00,6.00,1.00,0.00,73.00,170.00,148.00,"Warbelow","4W","AKP","CXF",1,"194",1,2017,2,4,1,"F",
